"location","date","Tmax","Tmin","Year","Month","Day","Solar","CO2","Global_Anomaly","ENSO_Index","ENSO_Phase","lat","DayLength","Daily_Heat","GDD_Cumulative","Is_Chill_Day","Chill_Cumulative","bloom_doy","Precip_Master","doy"
"washingtondc",1947-01-24,15.6,2.8,1947,1,24,7.68395348837209,315.98,-0.03,-0.799393939393939,NA,38.8853,9.95669351695354,4.2,25.1,0,14,102,0,24
"washingtondc",1947-01-25,16.7,6.7,1947,1,25,7.79697674418605,315.98,-0.03,-0.799393939393939,NA,38.8853,9.98633829392432,6.7,31.8,0,14,102,0,25
"washingtondc",1947-01-26,10.6,4.4,1947,1,26,8.14404761904762,315.98,-0.03,-0.799393939393939,NA,38.8853,10.0166003586625,2.5,34.3,0,14,102,0,26
"washingtondc",1947-01-27,15.6,2.8,1947,1,27,9.15190476190476,315.98,-0.03,-0.799393939393939,NA,38.8853,10.0474607119409,4.2,38.5,0,14,102,16.5,27
"washingtondc",1947-01-28,19.4,5.6,1947,1,28,8.94142857142857,315.98,-0.03,-0.799393939393939,NA,38.8853,10.0789004482964,7.5,46,0,14,102,0,28
"washingtondc",1947-01-29,18.3,3.9,1947,1,29,8.59785714285714,315.98,-0.03,-0.799393939393939,NA,38.8853,10.1109007853223,6.1,52.1,0,14,102,0,29
"washingtondc",1947-01-30,22.8,11.1,1947,1,30,8.62071428571429,315.98,-0.03,-0.799393939393939,NA,38.8853,10.1434430912503,11.95,64.05,0,14,102,0,30
"washingtondc",1947-01-31,21.1,4.4,1947,1,31,9.58428571428571,315.98,-0.03,-0.799393939393939,NA,38.8853,10.176508910796,7.75,71.8,0,14,102,0,31
"washingtondc",1947-02-01,9.4,1.1,1947,2,1,9.15095238095238,315.98,-0.03,-0.799393939393939,NA,38.8853,10.2100799892559,0.25,72.05,1,15,102,0,32
"washingtondc",1947-02-02,3.9,-3.3,1947,2,2,9.05595238095238,315.98,-0.03,-0.799393939393939,NA,38.8853,10.2441382948504,0,72.05,1,16,102,0,33
"washingtondc",1947-02-03,4.4,-5.6,1947,2,3,8.82238095238095,315.98,-0.03,-0.799393939393939,NA,38.8853,10.2786660393205,0,72.05,0,16,102,0,34
"washingtondc",1947-02-04,8.3,-11.1,1947,2,4,8.91833333333333,315.98,-0.03,-0.799393939393939,NA,38.8853,10.313645696788,0,72.05,0,16,102,7.1,35
"washingtondc",1947-02-05,-8.3,-13.9,1947,2,5,9.67142857142857,315.98,-0.03,-0.799393939393939,NA,38.8853,10.3490600209045,0,72.05,0,16,102,0,36
"washingtondc",1947-02-06,4.4,-11.1,1947,2,6,9.50309523809524,315.98,-0.03,-0.799393939393939,NA,38.8853,10.3848920603132,0,72.05,0,16,102,0,37
"washingtondc",1947-02-07,10.6,-1.1,1947,2,7,9.69214285714286,315.98,-0.03,-0.799393939393939,NA,38.8853,10.4211251724611,0,72.05,1,17,102,1.5,38
"washingtondc",1947-02-08,-1.1,-11.1,1947,2,8,10.525,315.98,-0.03,-0.799393939393939,NA,38.8853,10.4577430357976,0,72.05,0,17,102,1.8,39
"washingtondc",1947-02-09,-1.1,-12.2,1947,2,9,10.752380952381,315.98,-0.03,-0.799393939393939,NA,38.8853,10.4947296604069,0,72.05,0,17,102,0,40
"washingtondc",1947-02-10,1.7,-7.2,1947,2,10,9.84738095238095,315.98,-0.03,-0.799393939393939,NA,38.8853,10.5320693971199,0,72.05,0,17,102,0,41
"washingtondc",1947-02-11,8.3,-3.3,1947,2,11,9.98452380952381,315.98,-0.03,-0.799393939393939,NA,38.8853,10.5697469451582,0,72.05,1,18,102,0,42
"washingtondc",1947-02-12,7.2,-1.1,1947,2,12,9.16857142857143,315.98,-0.03,-0.799393939393939,NA,38.8853,10.6077473583651,0,72.05,1,19,102,0,43
"washingtondc",1947-02-13,8.3,-3.9,1947,2,13,10.0752380952381,315.98,-0.03,-0.799393939393939,NA,38.8853,10.6460560500786,0,72.05,1,20,102,0,44
"washingtondc",1947-02-14,12.8,-2.2,1947,2,14,10.7116666666667,315.98,-0.03,-0.799393939393939,NA,38.8853,10.6846587967056,0.300000000000001,72.35,1,21,102,0,45
"washingtondc",1947-02-15,13.9,0.6,1947,2,15,10.3480952380952,315.98,-0.03,-0.799393939393939,NA,38.8853,10.7235417400563,2.25,74.6,0,21,102,0,46
"washingtondc",1947-02-16,6.1,2.2,1947,2,16,9.44380952380952,315.98,-0.03,-0.799393939393939,NA,38.8853,10.7626913884988,0,74.6,1,22,102,0,47
"washingtondc",1947-02-17,9.4,0,1947,2,17,11.0754761904762,315.98,-0.03,-0.799393939393939,NA,38.8853,10.8020946169935,0,74.6,1,23,102,0,48
"washingtondc",1947-02-18,9.4,-1.7,1947,2,18,11.8269047619048,315.98,-0.03,-0.799393939393939,NA,38.8853,10.841738666068,0,74.6,1,24,102,0,49
"washingtondc",1947-02-19,5.6,-3.3,1947,2,19,11.8092857142857,315.98,-0.03,-0.799393939393939,NA,38.8853,10.8816111397919,0,74.6,1,25,102,0.3,50
"washingtondc",1947-02-20,-2.2,-7.8,1947,2,20,11.7938095238095,315.98,-0.03,-0.799393939393939,NA,38.8853,10.9217000028091,0,74.6,0,25,102,20.1,51
"washingtondc",1947-02-21,1.1,-6.1,1947,2,21,11.6702380952381,315.98,-0.03,-0.799393939393939,NA,38.8853,10.9619935764871,0,74.6,0,25,102,1.5,52
"washingtondc",1947-02-22,-0.6,-5.6,1947,2,22,10.2157142857143,315.98,-0.03,-0.799393939393939,NA,38.8853,11.0024805342377,0,74.6,0,25,102,0,53
"washingtondc",1947-02-23,1.7,-7.8,1947,2,23,10.6978571428571,315.98,-0.03,-0.799393939393939,NA,38.8853,11.043149896065,0,74.6,0,25,102,0,54
"washingtondc",1947-02-24,1.1,-9.4,1947,2,24,12.2880952380952,315.98,-0.03,-0.799393939393939,NA,38.8853,11.0839910223933,0,74.6,0,25,102,0,55
"washingtondc",1947-02-25,5,-6.7,1947,2,25,12.0383333333333,315.98,-0.03,-0.799393939393939,NA,38.8853,11.1249936072262,0,74.6,0,25,102,0,56
"washingtondc",1947-02-26,3.9,-4.4,1947,2,26,11.2066666666667,315.98,-0.03,-0.799393939393939,NA,38.8853,11.1661476706858,0,74.6,0,25,102,0,57
"washingtondc",1947-02-27,1.7,-2.8,1947,2,27,12.1121428571429,315.98,-0.03,-0.799393939393939,NA,38.8853,11.2074435509803,0,74.6,0,25,102,0,58
"washingtondc",1947-02-28,4.4,-6.7,1947,2,28,11.6595238095238,315.98,-0.03,-0.799393939393939,NA,38.8853,11.248871895843,0,74.6,0,25,102,0,59
"washingtondc",1947-03-01,1.7,-4.4,1947,3,1,12.1269047619048,315.98,-0.03,-0.799393939393939,NA,38.8853,11.2904236534883,0,74.6,0,25,102,5.3,60
"washingtondc",1947-03-02,1.7,-1.1,1947,3,2,13.3471428571429,315.98,-0.03,-0.799393939393939,NA,38.8853,11.3320900631233,0,74.6,1,26,102,2.8,61
"washingtondc",1947-03-03,2.8,-2.8,1947,3,3,12.0452380952381,315.98,-0.03,-0.799393939393939,NA,38.8853,11.3738626450545,0,74.6,1,27,102,0,62
"washingtondc",1947-03-04,5.6,-3.9,1947,3,4,12.8964285714286,315.98,-0.03,-0.799393939393939,NA,38.8853,11.4157331904264,0,74.6,1,28,102,0,63
"washingtondc",1947-03-05,6.7,0,1947,3,5,13.0457142857143,315.98,-0.03,-0.799393939393939,NA,38.8853,11.4576937506254,0,74.6,1,29,102,0,64
"washingtondc",1947-03-06,7.2,-1.1,1947,3,6,12.1121428571429,315.98,-0.03,-0.799393939393939,NA,38.8853,11.4997366263821,0,74.6,1,30,102,0,65
"washingtondc",1947-03-07,6.7,0,1947,3,7,14.1154761904762,315.98,-0.03,-0.799393939393939,NA,38.8853,11.5418543566022,0,74.6,1,31,102,0,66
"washingtondc",1947-03-08,2.8,-3.3,1947,3,8,14.1740476190476,315.98,-0.03,-0.799393939393939,NA,38.8853,11.5840397069533,0,74.6,0,31,102,0.5,67
"washingtondc",1947-03-09,5,-2.2,1947,3,9,14.487619047619,315.98,-0.03,-0.799393939393939,NA,38.8853,11.6262856582351,0,74.6,1,32,102,0,68
"washingtondc",1947-03-10,6.7,-1.1,1947,3,10,14.0342857142857,315.98,-0.03,-0.799393939393939,NA,38.8853,11.6685853945575,0,74.6,1,33,102,0,69
"washingtondc",1947-03-11,8.9,-1.7,1947,3,11,14.9378571428571,315.98,-0.03,-0.799393939393939,NA,38.8853,11.7109322913484,0,74.6,1,34,102,0,70
"washingtondc",1947-03-12,12.8,-1.7,1947,3,12,14.3954761904762,315.98,-0.03,-0.799393939393939,NA,38.8853,11.7533199032137,0.550000000000001,75.15,1,35,102,0,71
"washingtondc",1947-03-13,12.2,-1.1,1947,3,13,14.5152380952381,315.98,-0.03,-0.799393939393939,NA,38.8853,11.7957419516688,0.55,75.7,1,36,102,3.6,72
"washingtondc",1947-03-14,21.1,7.8,1947,3,14,14.2721428571429,315.98,-0.03,-0.799393939393939,NA,38.8853,11.8381923127595,9.45,85.15,0,36,102,1.8,73
"washingtondc",1947-03-15,15.6,2.8,1947,3,15,14.807619047619,315.98,-0.03,-0.799393939393939,NA,38.8853,11.8806650045895,4.2,89.35,0,36,102,0,74
"washingtondc",1947-03-16,8.9,-1.1,1947,3,16,14.2109756097561,315.98,-0.03,-0.799393939393939,NA,38.8853,11.9231541747714,0,89.35,1,37,102,0,75
"washingtondc",1947-03-17,6.7,-0.6,1947,3,17,13.4082926829268,315.98,-0.03,-0.799393939393939,NA,38.8853,11.9656540878132,0,89.35,1,38,102,0,76
"washingtondc",1947-03-18,6.1,-1.1,1947,3,18,15.1992682926829,315.98,-0.03,-0.799393939393939,NA,38.8853,12.0081591124574,0,89.35,1,39,102,0,77
"washingtondc",1947-03-19,6.7,-2.2,1947,3,19,15.5812820512821,315.98,-0.03,-0.799393939393939,NA,38.8853,12.0506637089824,0,89.35,1,40,102,0,78
"washingtondc",1947-03-20,11.7,-1.7,1947,3,20,13.5433333333333,315.98,-0.03,-0.799393939393939,NA,38.8853,12.0931624164806,0,89.35,1,41,102,0,79
"washingtondc",1947-03-21,10.6,2.2,1947,3,21,13.8061538461538,315.98,-0.03,-0.799393939393939,NA,38.8853,12.1356498401228,1.4,90.75,1,42,102,2.3,80
"washingtondc",1947-03-22,8.3,1.7,1947,3,22,16.6722222222222,315.98,-0.03,-0.799393939393939,NA,38.8853,12.178120638421,0,90.75,1,43,102,0,81
"washingtondc",1947-03-23,18.9,1.1,1947,3,23,14.9488888888889,315.98,-0.03,-0.799393939393939,NA,38.8853,12.2205695104996,5,95.75,0,43,102,0,82
"washingtondc",1947-03-24,18.9,8.9,1947,3,24,15.7597142857143,315.98,-0.03,-0.799393939393939,NA,38.8853,12.2629911833841,8.9,104.65,0,43,102,5.1,83
"washingtondc",1947-03-25,15,1.7,1947,3,25,16.2031428571429,315.98,-0.03,-0.799393939393939,NA,38.8853,12.3053803993191,3.35,108,0,43,102,2,84
"washingtondc",1947-03-26,2.8,-1.7,1947,3,26,17.1085294117647,315.98,-0.03,-0.799393939393939,NA,38.8853,12.3477319031232,0,108,1,44,102,0,85
"washingtondc",1947-03-27,6.1,-2.2,1947,3,27,15.8728125,315.98,-0.03,-0.799393939393939,NA,38.8853,12.3900404295922,0,108,1,45,102,2.5,86
"washingtondc",1947-03-28,8.3,-0.6,1947,3,28,14.2176666666667,315.98,-0.03,-0.799393939393939,NA,38.8853,12.4323006909586,0,108,1,46,102,0,87
"washingtondc",1947-03-29,16.1,0.6,1947,3,29,13.9607407407407,315.98,-0.03,-0.799393939393939,NA,38.8853,12.4745073644198,3.35,111.35,0,46,102,0,88
"washingtondc",1947-03-30,9.4,1.1,1947,3,30,16.2120833333333,315.98,-0.03,-0.799393939393939,NA,38.8853,12.5166550797422,0.25,111.6,1,47,102,0,89
"washingtondc",1947-03-31,12.8,0,1947,3,31,15.65,315.98,-0.03,-0.799393939393939,NA,38.8853,12.5587384069547,1.4,113,1,48,102,0,90
"washingtondc",1947-04-01,17.2,2.2,1947,4,1,16.3190909090909,315.98,-0.03,-0.799393939393939,NA,38.8853,12.6007518441405,4.7,117.7,0,48,102,0,91
"washingtondc",1947-04-02,17.2,10.6,1947,4,2,16.7552941176471,315.98,-0.03,-0.799393939393939,NA,38.8853,12.6426898053404,8.9,126.6,0,48,102,16.3,92
"washingtondc",1947-04-03,13.3,5,1947,4,3,16.9776923076923,315.98,-0.03,-0.799393939393939,NA,38.8853,12.6845466085787,4.15,130.75,0,48,102,0.8,93
"washingtondc",1947-04-04,11.7,2.8,1947,4,4,19.2307692307692,315.98,-0.03,-0.799393939393939,NA,38.8853,12.726316464026,2.25,133,0,48,102,0,94
"washingtondc",1947-04-05,21.7,8.3,1947,4,5,20.2775,315.98,-0.03,-0.799393939393939,NA,38.8853,12.7679934623111,10,143,0,48,102,0,95
"washingtondc",1947-04-06,30,18.9,1947,4,6,20.24,315.98,-0.03,-0.799393939393939,NA,38.8853,12.809571562999,19.45,162.45,0,48,102,0,96
"washingtondc",1947-04-07,22.8,7.2,1947,4,7,14.2714285714286,315.98,-0.03,-0.799393939393939,NA,38.8853,12.8510445832486,10,172.45,0,48,102,0,97
"washingtondc",1947-04-08,17.8,3.9,1947,4,8,15.6116666666667,315.98,-0.03,-0.799393939393939,NA,38.8853,12.8924061866685,5.85,178.3,0,48,102,0,98
"washingtondc",1947-04-09,16.1,7.2,1947,4,9,16.148,315.98,-0.03,-0.799393939393939,NA,38.8853,12.9336498723879,6.65,184.95,0,48,102,8.4,99
"washingtondc",1947-04-10,17.2,5.6,1947,4,10,12.6166666666667,315.98,-0.03,-0.799393939393939,NA,38.8853,12.9747689643624,6.4,191.35,0,48,102,0,100
"washingtondc",1947-04-11,25,10.6,1947,4,11,22.92,315.98,-0.03,-0.799393939393939,NA,38.8853,13.0157566009345,12.8,204.15,0,48,102,1,101
"washingtondc",1947-04-12,27.8,17.2,1947,4,12,14.6444186046512,315.98,-0.03,-0.799393939393939,NA,38.8853,13.0566057246712,17.5,221.65,0,48,102,0.5,102
"washingtondc",1948-01-01,5.6,2.8,1948,1,1,6.36883720930233,315.98,-0.11,-0.799393939393939,NA,38.8853,9.48743305899615,0,0,1,1,88,35.6,1
"washingtondc",1948-01-02,3.9,0.6,1948,1,2,6.56860465116279,315.98,-0.11,-0.799393939393939,NA,38.8853,9.49796904878263,0,0,1,2,88,7.4,2
"washingtondc",1948-01-03,5.6,-0.6,1948,1,3,6.54279069767442,315.98,-0.11,-0.799393939393939,NA,38.8853,9.50949871258959,0,0,1,3,88,0,3
"washingtondc",1948-01-04,2.2,-1.1,1948,1,4,7.12418604651163,315.98,-0.11,-0.799393939393939,NA,38.8853,9.52201158148787,0,0,1,4,88,0.3,4
"washingtondc",1948-01-05,5.6,0,1948,1,5,7.24604651162791,315.98,-0.11,-0.799393939393939,NA,38.8853,9.5354963692203,0,0,1,5,88,0.3,5
"washingtondc",1948-01-06,1.7,-2.2,1948,1,6,6.76837209302326,315.98,-0.11,-0.799393939393939,NA,38.8853,9.54994100711811,0,0,0,5,88,0.8,6
"washingtondc",1948-01-07,2.8,-2.2,1948,1,7,7.10790697674419,315.98,-0.11,-0.799393939393939,NA,38.8853,9.56533268090194,0,0,1,6,88,0,7
"washingtondc",1948-01-08,4.4,-5.6,1948,1,8,7.18627906976744,315.98,-0.11,-0.799393939393939,NA,38.8853,9.58165786914997,0,0,0,6,88,0,8
"washingtondc",1948-01-09,16.7,0.6,1948,1,9,6.68,315.98,-0.11,-0.799393939393939,NA,38.8853,9.59890238321107,3.65,3.65,0,6,88,0,9
"washingtondc",1948-01-10,5.6,-2.2,1948,1,10,7.46441860465116,315.98,-0.11,-0.799393939393939,NA,38.8853,9.61705140833821,0,3.65,1,7,88,0,10
"washingtondc",1948-01-11,5.6,-6.1,1948,1,11,7.40790697674419,315.98,-0.11,-0.799393939393939,NA,38.8853,9.63608954581645,0,3.65,0,7,88,0,11
"washingtondc",1948-01-12,6.1,-3.9,1948,1,12,7.48348837209302,315.98,-0.11,-0.799393939393939,NA,38.8853,9.65600085586071,0,3.65,1,8,88,11.9,12
"washingtondc",1948-01-13,3.3,0,1948,1,13,7.99860465116279,315.98,-0.11,-0.799393939393939,NA,38.8853,9.67676890106194,0,3.65,1,9,88,32,13
"washingtondc",1948-01-14,1.1,-7.8,1948,1,14,7.26697674418605,315.98,-0.11,-0.799393939393939,NA,38.8853,9.69837679016439,0,3.65,0,9,88,0,14
"washingtondc",1948-01-15,-3.9,-10.6,1948,1,15,8.17372093023256,315.98,-0.11,-0.799393939393939,NA,38.8853,9.72080722196316,0,3.65,0,9,88,0,15
"washingtondc",1948-01-16,6.1,-6.1,1948,1,16,7.78813953488372,315.98,-0.11,-0.799393939393939,NA,38.8853,9.74404252911876,0,3.65,1,10,88,0,16
"washingtondc",1948-01-17,3.3,-1.7,1948,1,17,7.15790697674419,315.98,-0.11,-0.799393939393939,NA,38.8853,9.76806472169412,0,3.65,1,11,88,0,17
"washingtondc",1948-01-18,-1.1,-8.3,1948,1,18,7.68139534883721,315.98,-0.11,-0.799393939393939,NA,38.8853,9.79285553022967,0,3.65,0,11,88,0,18
"washingtondc",1948-01-19,-2.2,-10.6,1948,1,19,7.85372093023256,315.98,-0.11,-0.799393939393939,NA,38.8853,9.81839644818278,0,3.65,0,11,88,0,19
"washingtondc",1948-01-20,3.9,-8.3,1948,1,20,8.62116279069767,315.98,-0.11,-0.799393939393939,NA,38.8853,9.84466877356992,0,3.65,0,11,88,5.3,20
"washingtondc",1948-01-21,5.6,-0.6,1948,1,21,8.47860465116279,315.98,-0.11,-0.799393939393939,NA,38.8853,9.87165364966164,0,3.65,1,12,88,8.6,21
"washingtondc",1948-01-22,5.6,-3.3,1948,1,22,8.09372093023256,315.98,-0.11,-0.799393939393939,NA,38.8853,9.89933210459381,0,3.65,1,13,88,0,22
"washingtondc",1948-01-23,-3.3,-7.8,1948,1,23,8.17441860465116,315.98,-0.11,-0.799393939393939,NA,38.8853,9.92768508977132,0,3.65,0,13,88,0.8,23
"washingtondc",1948-01-24,-7.8,-12.2,1948,1,24,7.68395348837209,315.98,-0.11,-0.799393939393939,NA,38.8853,9.95669351695354,0,3.65,0,13,88,13.2,24
"washingtondc",1948-01-25,-4.4,-12.8,1948,1,25,7.79697674418605,315.98,-0.11,-0.799393939393939,NA,38.8853,9.98633829392432,0,3.65,0,13,88,0,25
"washingtondc",1948-01-26,-1.1,-15,1948,1,26,8.14404761904762,315.98,-0.11,-0.799393939393939,NA,38.8853,10.0166003586625,0,3.65,0,13,88,0,26
"washingtondc",1948-01-27,0,-4.4,1948,1,27,9.15190476190476,315.98,-0.11,-0.799393939393939,NA,38.8853,10.0474607119409,0,3.65,0,13,88,0,27
"washingtondc",1948-01-28,-3.3,-11.1,1948,1,28,8.94142857142857,315.98,-0.11,-0.799393939393939,NA,38.8853,10.0789004482964,0,3.65,0,13,88,0,28
"washingtondc",1948-01-29,2.2,-8.3,1948,1,29,8.59785714285714,315.98,-0.11,-0.799393939393939,NA,38.8853,10.1109007853223,0,3.65,0,13,88,0,29
"washingtondc",1948-01-30,-2.2,-9.4,1948,1,30,8.62071428571429,315.98,-0.11,-0.799393939393939,NA,38.8853,10.1434430912503,0,3.65,0,13,88,0,30
"washingtondc",1948-01-31,-4.4,-14.4,1948,1,31,9.58428571428571,315.98,-0.11,-0.799393939393939,NA,38.8853,10.176508910796,0,3.65,0,13,88,0,31
"washingtondc",1948-02-01,-0.6,-7.8,1948,2,1,9.15095238095238,315.98,-0.11,-0.799393939393939,NA,38.8853,10.2100799892559,0,3.65,0,13,88,0,32
"washingtondc",1948-02-02,3.3,-8.3,1948,2,2,9.05595238095238,315.98,-0.11,-0.799393939393939,NA,38.8853,10.2441382948504,0,3.65,0,13,88,0,33
"washingtondc",1948-02-03,5,-6.1,1948,2,3,8.82238095238095,315.98,-0.11,-0.799393939393939,NA,38.8853,10.2786660393205,0,3.65,0,13,88,0,34
"washingtondc",1948-02-04,1.1,-1.7,1948,2,4,8.91833333333333,315.98,-0.11,-0.799393939393939,NA,38.8853,10.313645696788,0,3.65,0,13,88,18.3,35
"washingtondc",1948-02-05,-1.1,-6.7,1948,2,5,9.67142857142857,315.98,-0.11,-0.799393939393939,NA,38.8853,10.3490600209045,0,3.65,0,13,88,1.8,36
"washingtondc",1948-02-06,3.3,-3.9,1948,2,6,9.50309523809524,315.98,-0.11,-0.799393939393939,NA,38.8853,10.3848920603132,0,3.65,0,13,88,0.8,37
"washingtondc",1948-02-07,-1.1,-6.7,1948,2,7,9.69214285714286,315.98,-0.11,-0.799393939393939,NA,38.8853,10.4211251724611,0,3.65,0,13,88,0,38
"washingtondc",1948-02-08,3.9,-5.6,1948,2,8,10.525,315.98,-0.11,-0.799393939393939,NA,38.8853,10.4577430357976,0,3.65,0,13,88,0,39
"washingtondc",1948-02-09,-5.6,-9.4,1948,2,9,10.752380952381,315.98,-0.11,-0.799393939393939,NA,38.8853,10.4947296604069,0,3.65,0,13,88,0,40
"washingtondc",1948-02-10,-3.3,-11.1,1948,2,10,9.84738095238095,315.98,-0.11,-0.799393939393939,NA,38.8853,10.5320693971199,0,3.65,0,13,88,0,41
"washingtondc",1948-02-11,-1.1,-7.8,1948,2,11,9.98452380952381,315.98,-0.11,-0.799393939393939,NA,38.8853,10.5697469451582,0,3.65,0,13,88,1.8,42
"washingtondc",1948-02-12,4.4,-1.7,1948,2,12,9.16857142857143,315.98,-0.11,-0.799393939393939,NA,38.8853,10.6077473583651,0,3.65,1,14,88,0.8,43
"washingtondc",1948-02-13,3.9,0,1948,2,13,10.0752380952381,315.98,-0.11,-0.799393939393939,NA,38.8853,10.6460560500786,0,3.65,1,15,88,2,44
"washingtondc",1948-02-14,12.2,2.8,1948,2,14,10.7116666666667,315.98,-0.11,-0.799393939393939,NA,38.8853,10.6846587967056,2.5,6.15,0,15,88,5.1,45
"washingtondc",1948-02-15,8.9,-1.1,1948,2,15,10.3480952380952,315.98,-0.11,-0.799393939393939,NA,38.8853,10.7235417400563,0,6.15,1,16,88,0,46
"washingtondc",1948-02-16,9.4,-1.1,1948,2,16,9.44380952380952,315.98,-0.11,-0.799393939393939,NA,38.8853,10.7626913884988,0,6.15,1,17,88,0,47
"washingtondc",1948-02-17,18.3,2.2,1948,2,17,11.0754761904762,315.98,-0.11,-0.799393939393939,NA,38.8853,10.8020946169935,5.25,11.4,0,17,88,0,48
"washingtondc",1948-02-18,21.1,1.1,1948,2,18,11.8269047619048,315.98,-0.11,-0.799393939393939,NA,38.8853,10.841738666068,6.1,17.5,0,17,88,0,49
"washingtondc",1948-02-19,22.2,3.9,1948,2,19,11.8092857142857,315.98,-0.11,-0.799393939393939,NA,38.8853,10.8816111397919,8.05,25.55,0,17,88,0,50
"washingtondc",1948-02-20,15.6,-0.6,1948,2,20,11.7938095238095,315.98,-0.11,-0.799393939393939,NA,38.8853,10.9217000028091,2.5,28.05,0,17,88,0,51
"washingtondc",1948-02-21,2.8,-3.3,1948,2,21,11.6702380952381,315.98,-0.11,-0.799393939393939,NA,38.8853,10.9619935764871,0,28.05,0,17,88,0,52
"washingtondc",1948-02-22,0,-3.9,1948,2,22,10.2157142857143,315.98,-0.11,-0.799393939393939,NA,38.8853,11.0024805342377,0,28.05,0,17,88,7.1,53
"washingtondc",1948-02-23,2.2,-3.9,1948,2,23,10.6978571428571,315.98,-0.11,-0.799393939393939,NA,38.8853,11.043149896065,0,28.05,0,17,88,0,54
"washingtondc",1948-02-24,3.3,-5.6,1948,2,24,12.2880952380952,315.98,-0.11,-0.799393939393939,NA,38.8853,11.0839910223933,0,28.05,0,17,88,0,55
"washingtondc",1948-02-25,13.9,1.1,1948,2,25,12.0383333333333,315.98,-0.11,-0.799393939393939,NA,38.8853,11.1249936072262,2.5,30.55,0,17,88,0.3,56
"washingtondc",1948-02-26,19.4,6.7,1948,2,26,11.2066666666667,315.98,-0.11,-0.799393939393939,NA,38.8853,11.1661476706858,8.05,38.6,0,17,88,4.1,57
"washingtondc",1948-02-27,16.7,0.6,1948,2,27,12.1121428571429,315.98,-0.11,-0.799393939393939,NA,38.8853,11.2074435509803,3.65,42.25,0,17,88,0.3,58
"washingtondc",1948-02-28,27.8,6.1,1948,2,28,11.6595238095238,315.98,-0.11,-0.799393939393939,NA,38.8853,11.248871895843,11.95,54.2,0,17,88,0.3,59
"washingtondc",1948-02-29,15.6,3.9,1948,2,29,12.1269047619048,315.98,-0.11,-0.799393939393939,NA,38.8853,11.2904236534883,4.75,58.95,0,17,88,0,60
"washingtondc",1948-03-01,6.1,-1.1,1948,3,1,13.3471428571429,315.98,-0.11,-0.799393939393939,NA,38.8853,11.3320900631233,0,58.95,1,18,88,0,61
"washingtondc",1948-03-02,5,0.6,1948,3,2,12.0452380952381,315.98,-0.11,-0.799393939393939,NA,38.8853,11.3738626450545,0,58.95,1,19,88,12.7,62
"washingtondc",1948-03-03,12.2,3.3,1948,3,3,12.8964285714286,315.98,-0.11,-0.799393939393939,NA,38.8853,11.4157331904264,2.75,61.7,0,19,88,4.6,63
"washingtondc",1948-03-04,6.7,-3.3,1948,3,4,13.0457142857143,315.98,-0.11,-0.799393939393939,NA,38.8853,11.4576937506254,0,61.7,1,20,88,3.8,64
"washingtondc",1948-03-05,1.7,-7.8,1948,3,5,12.1121428571429,315.98,-0.11,-0.799393939393939,NA,38.8853,11.4997366263821,0,61.7,0,20,88,0,65
"washingtondc",1948-03-06,3.9,-7.2,1948,3,6,14.1154761904762,315.98,-0.11,-0.799393939393939,NA,38.8853,11.5418543566022,0,61.7,0,20,88,1.5,66
"washingtondc",1948-03-07,8.3,-0.6,1948,3,7,14.1740476190476,315.98,-0.11,-0.799393939393939,NA,38.8853,11.5840397069533,0,61.7,1,21,88,20.1,67
"washingtondc",1948-03-08,10,0.6,1948,3,8,14.487619047619,315.98,-0.11,-0.799393939393939,NA,38.8853,11.6262856582351,0.3,62,1,22,88,0,68
"washingtondc",1948-03-09,6.1,-0.6,1948,3,9,14.0342857142857,315.98,-0.11,-0.799393939393939,NA,38.8853,11.6685853945575,0,62,1,23,88,6.1,69
"washingtondc",1948-03-10,13.9,3.9,1948,3,10,14.9378571428571,315.98,-0.11,-0.799393939393939,NA,38.8853,11.7109322913484,3.9,65.9,0,23,88,3,70
"washingtondc",1948-03-11,11.1,-0.6,1948,3,11,14.3954761904762,315.98,-0.11,-0.799393939393939,NA,38.8853,11.7533199032137,0.25,66.15,1,24,88,0.8,71
"washingtondc",1948-03-12,3.3,-4.4,1948,3,12,14.5152380952381,315.98,-0.11,-0.799393939393939,NA,38.8853,11.7957419516688,0,66.15,0,24,88,0,72
"washingtondc",1948-03-13,7.2,-5.6,1948,3,13,14.2721428571429,315.98,-0.11,-0.799393939393939,NA,38.8853,11.8381923127595,0,66.15,1,25,88,0,73
"washingtondc",1948-03-14,13.3,-3.9,1948,3,14,14.807619047619,315.98,-0.11,-0.799393939393939,NA,38.8853,11.8806650045895,0,66.15,1,26,88,0,74
"washingtondc",1948-03-15,21.7,5,1948,3,15,14.2109756097561,315.98,-0.11,-0.799393939393939,NA,38.8853,11.9231541747714,8.35,74.5,0,26,88,0,75
"washingtondc",1948-03-16,18.9,14.4,1948,3,16,13.4082926829268,315.98,-0.11,-0.799393939393939,NA,38.8853,11.9656540878132,11.65,86.15,0,26,88,5.6,76
"washingtondc",1948-03-17,16.1,7.2,1948,3,17,15.1992682926829,315.98,-0.11,-0.799393939393939,NA,38.8853,12.0081591124574,6.65,92.8,0,26,88,0,77
"washingtondc",1948-03-18,15,1.7,1948,3,18,15.5812820512821,315.98,-0.11,-0.799393939393939,NA,38.8853,12.0506637089824,3.35,96.15,0,26,88,0,78
